Datetime,BE,FR,Date,gasdate,Date_gas,CEGH VTP,CZ VTP,ETF,NBP,PEG,PVB,THE,TTF,ZTP,EUA Prices
2018-09-18 22:00:00,68.07,68.07,2018-09-18,2018-09-18,,,,,,,,,,,
2018-09-18 23:00:00,61.65,61.65,2018-09-18,2018-09-18,,,,,,,,,,,
2018-09-19 00:00:00,50.66,50.66,2018-09-19,2018-09-18,,,,,,,,,,,
2018-09-19 01:00:00,48.13,48.13,2018-09-19,2018-09-18,,,,,,,,,,,
2018-09-19 02:00:00,46.65,46.65,2018-09-19,2018-09-18,,,,,,,,,,,
2018-09-19 03:00:00,43.09,43.09,2018-09-19,2018-09-18,,,,,,,,,,,
2018-09-19 04:00:00,44.26,44.26,2018-09-19,2018-09-18,,,,,,,,,,,
2018-09-19 05:00:00,48.4,48.4,2018-09-19,2018-09-18,,,,,,,,,,,
2018-09-19 06:00:00,63.15,63.15,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 07:00:00,75.99,75.99,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 08:00:00,79.79,79.79,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 09:00:00,80.01,80.01,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 10:00:00,77.86,77.86,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 11:00:00,73.32,73.32,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 12:00:00,67.07,67.07,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 13:00:00,58.08,58.08,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 14:00:00,54.85,54.85,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 15:00:00,56.91,56.91,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 16:00:00,54.23,54.23,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 17:00:00,63.09,63.09,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 18:00:00,72.34,72.34,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 19:00:00,75.99,75.99,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 20:00:00,79.87,79.87,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 21:00:00,69.87,69.87,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 22:00:00,61.24,61.24,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-19 23:00:00,54.2,54.2,2018-09-19,2018-09-19,,,,,,,,,,,
2018-09-20 00:00:00,50.35,50.35,2018-09-20,2018-09-19,,,,,,,,,,,
2018-09-20 01:00:00,44.1,44.1,2018-09-20,2018-09-19,,,,,,,,,,,
2018-09-20 02:00:00,42.32,42.32,2018-09-20,2018-09-19,,,,,,,,,,,
2018-09-20 03:00:00,42.12,42.12,2018-09-20,2018-09-19,,,,,,,,,,,
2018-09-20 04:00:00,45.02,45.02,2018-09-20,2018-09-19,,,,,,,,,,,
2018-09-20 05:00:00,49.3,49.3,2018-09-20,2018-09-19,,,,,,,,,,,
2018-09-20 06:00:00,66.89,66.89,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 07:00:00,75.7,75.7,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 08:00:00,75.94,75.94,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 09:00:00,74.17,74.17,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 10:00:00,68.89,68.89,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 11:00:00,68.07,68.07,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 12:00:00,64.94,64.94,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 13:00:00,60.09,60.09,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 14:00:00,60.49,60.49,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 15:00:00,57.33,57.33,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 16:00:00,56.87,56.87,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 17:00:00,69.13,69.13,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 18:00:00,75.01,75.01,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 19:00:00,79.65,79.65,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 20:00:00,78.89,78.89,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 21:00:00,69.46,69.46,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 22:00:00,62.26,62.26,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-20 23:00:00,54.1,54.1,2018-09-20,2018-09-20,,,,,,,,,,,
2018-09-21 00:00:00,54.48,54.48,2018-09-21,2018-09-20,,,,,,,,,,,
2018-09-21 01:00:00,43.82,43.82,2018-09-21,2018-09-20,,,,,,,,,,,
2018-09-21 02:00:00,32.58,32.58,2018-09-21,2018-09-20,,,,,,,,,,,
2018-09-21 03:00:00,31.95,31.95,2018-09-21,2018-09-20,,,,,,,,,,,
2018-09-21 04:00:00,28.81,28.81,2018-09-21,2018-09-20,,,,,,,,,,,
2018-09-21 05:00:00,34.89,34.89,2018-09-21,2018-09-20,,,,,,,,,,,
2018-09-21 06:00:00,54.8,54.8,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 07:00:00,71.86,71.86,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 08:00:00,74.29,74.29,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 09:00:00,65.85,65.85,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 10:00:00,59.17,59.17,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 11:00:00,65.09,65.09,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 12:00:00,69.96,69.96,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 13:00:00,67.16,67.16,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 14:00:00,64.19,64.19,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 15:00:00,59.24,59.24,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 16:00:00,55.17,55.17,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 17:00:00,60.17,60.17,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 18:00:00,68.09,68.09,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 19:00:00,75.0,75.0,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 20:00:00,75.79,75.79,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 21:00:00,68.21,68.21,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 22:00:00,72.4,72.4,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-21 23:00:00,68.84,68.84,2018-09-21,2018-09-21,,,,,,,,,,,
2018-09-22 00:00:00,66.46,66.46,2018-09-22,2018-09-21,,,,,,,,,,,
2018-09-22 01:00:00,58.31,58.31,2018-09-22,2018-09-21,,,,,,,,,,,
2018-09-22 02:00:00,56.82,56.82,2018-09-22,2018-09-21,,,,,,,,,,,
2018-09-22 03:00:00,49.62,49.62,2018-09-22,2018-09-21,,,,,,,,,,,
2018-09-22 04:00:00,42.04,42.04,2018-09-22,2018-09-21,,,,,,,,,,,
2018-09-22 05:00:00,43.54,43.54,2018-09-22,2018-09-21,,,,,,,,,,,
2018-09-22 06:00:00,48.1,48.1,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 07:00:00,57.74,57.74,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 08:00:00,65.61,65.61,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 09:00:00,73.37,73.37,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 10:00:00,73.24,73.24,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 11:00:00,72.59,72.59,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 12:00:00,71.15,71.15,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 13:00:00,68.59,68.59,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 14:00:00,67.28,67.28,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 15:00:00,68.47,68.47,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 16:00:00,68.11,68.11,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 17:00:00,66.71,66.71,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 18:00:00,71.39,71.39,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 19:00:00,75.7,75.7,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 20:00:00,77.08,77.08,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 21:00:00,75.69,75.69,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 22:00:00,72.01,72.01,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-22 23:00:00,69.2,69.2,2018-09-22,2018-09-22,,,,,,,,,,,
2018-09-23 00:00:00,59.06,59.06,2018-09-23,2018-09-22,,,,,,,,,,,
2018-09-23 01:00:00,46.58,46.58,2018-09-23,2018-09-22,,,,,,,,,,,
2018-09-23 02:00:00,38.56,38.56,2018-09-23,2018-09-22,,,,,,,,,,,
2018-09-23 03:00:00,37.47,37.47,2018-09-23,2018-09-22,,,,,,,,,,,
2018-09-23 04:00:00,33.6,33.6,2018-09-23,2018-09-22,,,,,,,,,,,
2018-09-23 05:00:00,32.08,32.08,2018-09-23,2018-09-22,,,,,,,,,,,
2018-09-23 06:00:00,36.09,36.09,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 07:00:00,43.14,43.14,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 08:00:00,55.1,55.1,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 09:00:00,57.79,57.79,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 10:00:00,56.35,56.35,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 11:00:00,60.13,60.13,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 12:00:00,57.25,57.25,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 13:00:00,56.06,56.06,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 14:00:00,47.64,47.64,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 15:00:00,39.92,39.92,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 16:00:00,37.58,37.58,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 17:00:00,40.9,40.9,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 18:00:00,57.58,57.58,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 19:00:00,61.78,61.78,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 20:00:00,67.36,67.36,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 21:00:00,54.46,54.46,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 22:00:00,61.67,61.67,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-23 23:00:00,67.55,67.55,2018-09-23,2018-09-23,,,,,,,,,,,
2018-09-24 00:00:00,48.36,48.36,2018-09-24,2018-09-23,,,,,,,,,,,
2018-09-24 01:00:00,48.18,48.18,2018-09-24,2018-09-23,,,,,,,,,,,
2018-09-24 02:00:00,46.84,46.84,2018-09-24,2018-09-23,,,,,,,,,,,
2018-09-24 03:00:00,38.23,38.23,2018-09-24,2018-09-23,,,,,,,,,,,
2018-09-24 04:00:00,38.91,38.91,2018-09-24,2018-09-23,,,,,,,,,,,
2018-09-24 05:00:00,50.42,50.42,2018-09-24,2018-09-23,,,,,,,,,,,
2018-09-24 06:00:00,60.46,60.46,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 07:00:00,78.93,78.93,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 08:00:00,80.96,80.96,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 09:00:00,81.17,81.17,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 10:00:00,73.9,73.9,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 11:00:00,74.55,74.55,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 12:00:00,71.06,71.06,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 13:00:00,70.92,70.92,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 14:00:00,69.9,69.9,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 15:00:00,69.29,69.29,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 16:00:00,68.8,68.8,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 17:00:00,69.56,69.56,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 18:00:00,71.68,71.68,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 19:00:00,78.3,78.3,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 20:00:00,74.29,74.29,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 21:00:00,72.13,72.13,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 22:00:00,70.01,70.01,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-24 23:00:00,69.29,69.29,2018-09-24,2018-09-24,,,,,,,,,,,
2018-09-25 00:00:00,55.96,55.96,2018-09-25,2018-09-24,,,,,,,,,,,
2018-09-25 01:00:00,52.49,52.49,2018-09-25,2018-09-24,,,,,,,,,,,
2018-09-25 02:00:00,47.7,47.7,2018-09-25,2018-09-24,,,,,,,,,,,
2018-09-25 03:00:00,44.96,44.96,2018-09-25,2018-09-24,,,,,,,,,,,
2018-09-25 04:00:00,44.49,44.49,2018-09-25,2018-09-24,,,,,,,,,,,
2018-09-25 05:00:00,54.09,54.09,2018-09-25,2018-09-24,,,,,,,,,,,
2018-09-25 06:00:00,65.5,65.5,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 07:00:00,76.93,76.93,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 08:00:00,82.9,82.9,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 09:00:00,76.77,76.77,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 10:00:00,74.21,74.21,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 11:00:00,71.29,71.29,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 12:00:00,63.1,63.1,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 13:00:00,59.38,59.38,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 14:00:00,58.77,58.77,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 15:00:00,60.03,60.03,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 16:00:00,64.31,64.31,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 17:00:00,71.45,71.45,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 18:00:00,75.09,75.09,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 19:00:00,89.01,89.01,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 20:00:00,79.73,79.73,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 21:00:00,74.39,74.39,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 22:00:00,65.8,65.8,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-25 23:00:00,58.98,58.98,2018-09-25,2018-09-25,,,,,,,,,,,
2018-09-26 00:00:00,47.98,47.98,2018-09-26,2018-09-25,,,,,,,,,,,
2018-09-26 01:00:00,49.3,49.3,2018-09-26,2018-09-25,,,,,,,,,,,
2018-09-26 02:00:00,45.28,45.28,2018-09-26,2018-09-25,,,,,,,,,,,
2018-09-26 03:00:00,35.7,35.7,2018-09-26,2018-09-25,,,,,,,,,,,
2018-09-26 04:00:00,35.81,35.81,2018-09-26,2018-09-25,,,,,,,,,,,
2018-09-26 05:00:00,49.86,49.86,2018-09-26,2018-09-25,,,,,,,,,,,
2018-09-26 06:00:00,60.47,60.47,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 07:00:00,75.36,75.36,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 08:00:00,75.25,75.25,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 09:00:00,74.9,74.9,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 10:00:00,74.1,74.1,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 11:00:00,72.5,72.5,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 12:00:00,67.85,67.85,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 13:00:00,64.43,64.43,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 14:00:00,63.96,63.96,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 15:00:00,64.68,64.68,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 16:00:00,62.38,62.38,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 17:00:00,71.73,71.73,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 18:00:00,74.75,74.75,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 19:00:00,76.78,76.78,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 20:00:00,79.99,79.99,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 21:00:00,68.3,68.3,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 22:00:00,72.69,72.69,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-26 23:00:00,63.28,63.28,2018-09-26,2018-09-26,,,,,,,,,,,
2018-09-27 00:00:00,62.67,62.67,2018-09-27,2018-09-26,,,,,,,,,,,
2018-09-27 01:00:00,57.6,57.6,2018-09-27,2018-09-26,,,,,,,,,,,
2018-09-27 02:00:00,48.25,48.25,2018-09-27,2018-09-26,,,,,,,,,,,
2018-09-27 03:00:00,45.59,45.59,2018-09-27,2018-09-26,,,,,,,,,,,
2018-09-27 04:00:00,44.92,44.92,2018-09-27,2018-09-26,,,,,,,,,,,
2018-09-27 05:00:00,52.45,52.45,2018-09-27,2018-09-26,,,,,,,,,,,
2018-09-27 06:00:00,66.4,66.4,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 07:00:00,74.9,74.9,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 08:00:00,78.0,78.0,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 09:00:00,75.21,75.21,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 10:00:00,68.46,68.46,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 11:00:00,70.7,70.7,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 12:00:00,60.22,60.22,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 13:00:00,61.5,61.5,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 14:00:00,60.68,60.68,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 15:00:00,60.76,60.76,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 16:00:00,62.43,62.43,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 17:00:00,66.44,66.44,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 18:00:00,75.0,75.0,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 19:00:00,78.26,78.26,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 20:00:00,79.73,79.73,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 21:00:00,66.53,66.53,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 22:00:00,65.76,65.76,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-27 23:00:00,64.14,64.14,2018-09-27,2018-09-27,,,,,,,,,,,
2018-09-28 00:00:00,61.13,61.13,2018-09-28,2018-09-27,,,,,,,,,,,
2018-09-28 01:00:00,58.89,58.89,2018-09-28,2018-09-27,,,,,,,,,,,
2018-09-28 02:00:00,52.01,52.01,2018-09-28,2018-09-27,,,,,,,,,,,
2018-09-28 03:00:00,48.72,48.72,2018-09-28,2018-09-27,,,,,,,,,,,
2018-09-28 04:00:00,48.98,48.98,2018-09-28,2018-09-27,,,,,,,,,,,
2018-09-28 05:00:00,51.3,51.3,2018-09-28,2018-09-27,,,,,,,,,,,
2018-09-28 06:00:00,63.13,63.13,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 07:00:00,78.0,78.0,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 08:00:00,80.0,80.0,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 09:00:00,78.03,78.03,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 10:00:00,73.26,73.26,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 11:00:00,70.97,70.97,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 12:00:00,67.68,67.68,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 13:00:00,62.58,62.58,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 14:00:00,56.6,56.6,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 15:00:00,53.89,53.89,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 16:00:00,54.38,54.38,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 17:00:00,53.8,53.8,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 18:00:00,59.92,59.92,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 19:00:00,68.76,68.76,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 20:00:00,64.12,64.12,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 21:00:00,58.58,58.58,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 22:00:00,59.94,59.94,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-28 23:00:00,56.63,56.63,2018-09-28,2018-09-28,,,,,,,,,,,
2018-09-29 00:00:00,57.44,57.44,2018-09-29,2018-09-28,,,,,,,,,,,
2018-09-29 01:00:00,55.7,55.7,2018-09-29,2018-09-28,,,,,,,,,,,
2018-09-29 02:00:00,52.38,52.38,2018-09-29,2018-09-28,,,,,,,,,,,
2018-09-29 03:00:00,48.5,48.5,2018-09-29,2018-09-28,,,,,,,,,,,
2018-09-29 04:00:00,47.81,47.81,2018-09-29,2018-09-28,,,,,,,,,,,
2018-09-29 05:00:00,48.42,48.42,2018-09-29,2018-09-28,,,,,,,,,,,
2018-09-29 06:00:00,54.4,54.4,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 07:00:00,55.38,55.38,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 08:00:00,59.9,59.9,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 09:00:00,65.34,65.34,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 10:00:00,63.21,63.21,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 11:00:00,61.8,61.8,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 12:00:00,61.44,61.44,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 13:00:00,57.39,57.39,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 14:00:00,54.11,54.11,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 15:00:00,54.48,54.48,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 16:00:00,58.19,58.19,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 17:00:00,57.95,57.95,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 18:00:00,70.01,70.01,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 19:00:00,75.46,75.46,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 20:00:00,77.49,77.49,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 21:00:00,68.88,68.88,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 22:00:00,69.26,69.26,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-29 23:00:00,65.69,65.69,2018-09-29,2018-09-29,,,,,,,,,,,
2018-09-30 00:00:00,62.86,62.86,2018-09-30,2018-09-29,,,,,,,,,,,
2018-09-30 01:00:00,57.2,57.2,2018-09-30,2018-09-29,,,,,,,,,,,
2018-09-30 02:00:00,54.87,54.87,2018-09-30,2018-09-29,,,,,,,,,,,
2018-09-30 03:00:00,49.66,49.66,2018-09-30,2018-09-29,,,,,,,,,,,
2018-09-30 04:00:00,42.54,42.54,2018-09-30,2018-09-29,,,,,,,,,,,
2018-09-30 05:00:00,43.41,43.41,2018-09-30,2018-09-29,,,,,,,,,,,
2018-09-30 06:00:00,48.33,48.33,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 07:00:00,46.79,46.79,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 08:00:00,54.41,54.41,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 09:00:00,49.8,49.8,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 10:00:00,54.44,54.44,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 11:00:00,56.44,56.44,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 12:00:00,59.72,59.72,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 13:00:00,59.69,59.69,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 14:00:00,41.45,41.45,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 15:00:00,45.34,45.34,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 16:00:00,48.25,48.25,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 17:00:00,55.8,55.8,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 18:00:00,64.62,64.62,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 19:00:00,74.21,74.21,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 20:00:00,74.39,74.39,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 21:00:00,65.31,65.31,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 22:00:00,67.19,67.19,2018-09-30,2018-09-30,,,,,,,,,,,
2018-09-30 23:00:00,61.19,61.19,2018-09-30,2018-09-30,,,,,,,,,,,
2018-10-01 00:00:00,59.53,59.53,2018-10-01,2018-09-30,,,,,,,,,,,
2018-10-01 01:00:00,56.1,56.1,2018-10-01,2018-09-30,,,,,,,,,,,
2018-10-01 02:00:00,51.41,51.41,2018-10-01,2018-09-30,,,,,,,,,,,
2018-10-01 03:00:00,47.38,47.38,2018-10-01,2018-09-30,,,,,,,,,,,
2018-10-01 04:00:00,47.59,47.59,2018-10-01,2018-09-30,,,,,,,,,,,
2018-10-01 05:00:00,51.61,51.61,2018-10-01,2018-09-30,,,,,,,,,,,
2018-10-01 06:00:00,69.13,69.13,2018-10-01,2018-10-01,,,,,,,,,,,
2018-10-01 07:00:00,77.32,77.32,2018-10-01,2018-10-01,,,,,,,,,,,
2018-10-01 08:00:00,84.97,84.97,2018-10-01,2018-10-01,,,,,,,,,,,
2018-10-01 09:00:00,79.56,79.56,2018-10-01,2018-10-01,,,,,,,,,,,
2018-10-01 10:00:00,73.7,73.7,2018-10-01,2018-10-01,,,,,,,,,,,
2018-10-01 11:00:00,72.45,72.45,2018-10-01,2018-10-01,,,,,,,,,,,
